1,47.6020907055369
2,55.662078054548
3,58.1637008972682
4,58.4900656827826
5,57.6356384688544
6,55.9785218395914
7,53.6900124114886
8,50.8671467319531
9,47.5899696261424
10,43.9532629044269
11,40.0855112601935
12,36.1562444676163
13,32.3701410923063
14,28.9489137242748
15,26.1069206772661
16,24.0290020971136
17,22.8564297469825
18,22.6810640995993
19,23.5433099007115
20,25.4289747049613
